date,etl_query_timestamp_utc,data_connector_source_name,data_connector_id,data_connector_username,data_connector_timestamp_utc,source,unified_campaign_name,unified_campaign_id,sub_campaign_id,sub_campaign_name,creative_name,creative_id,filtro_jbp,custom_impressions,custom_clicks,custom_installs,adn_cost,revenue_1d,revenue_7d,revenue_ltv,purchase_unique_1d,purchase_1d,purchase_unique_7d,purchase_7d,purchase_unique_ltv,purchase_ltv
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_BUD_AONBUDREGULAR_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-2P-CSD-AQS,23854176156840572,23854176284770572,SOC_FBI_2P_NQNP_BNTNAT_OTHERR_OTHERR_CPM_AND-2P-BUDCL146,VID_VAR_10_REGULAR_DFCY_21_NET_BDAON-FA-REG-NA-1001,23854176284810572,JBP RACCOON,,,5,,"86,8304","113,4905","246,3114",1,1,2,2,5,6
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_BUD_AONBUDREGULAR_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-2P-CSD-AQS,23854176156840572,23854176284770572,SOC_FBI_2P_NQNP_BNTNAT_OTHERR_OTHERR_CPM_AND-2P-BUDCL146,VID_VAR_10_FAMILIA_DFCY_21_NET_BDAON-FA-FAM-NA-1002,23854176284820572,JBP RACCOON,,,7,,"272,941","962,0925","2021,4969",4,5,5,11,6,31
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_BUD_AONBUDREGULAR_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-2P-CSD-AQS,23854176156840572,23854176284770572,SOC_FBI_2P_NQNP_BNTNAT_OTHERR_OTHERR_CPM_AND-2P-BUDCL146,BNR_VAR_STA_REGULAR_DFCY_21_NET_BDAON-FA-REG-NA-1001,23854176284830572,JBP RACCOON,,,7,,"3755,7625","3875,8929","4071,643",9,31,11,34,11,37
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_BUD_AONBUDREGULAR_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-2P-CSD-AQS,23854176156840572,23854176284770572,SOC_FBI_2P_NQNP_BNTNAT_OTHERR_OTHERR_CPM_AND-2P-BUDCL146,BNR_VAR_STA_FAMILIA_DFCY_21_NET_BDAON-FA-FAM-NA-1002,23854176284740572,JBP RACCOON,,,3,,"68,3405","112,7708","112,7708",1,2,2,3,2,3
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_BUD_AONBUDREGULAR_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-2P-CSD-AQS,23854176156840572,23854176284750572,SOC_FBI_2P_NQNP_BNTNAT_OTHERR_OTHERR_CPM_IOS-2P-BUDCL145,BNR_VAR_STA_FAMILIA_DFCY_22_NET_BDAON-FA-FAM-NA-1002,23854176284760572,JBP RACCOON,,,4,,"116,0805","148,4706","466,9131",3,3,3,4,3,15
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_BUD_AONBUDREGULAR_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-2P-CSD-AQS,23854176156840572,23854176284750572,SOC_FBI_2P_NQNP_BNTNAT_OTHERR_OTHERR_CPM_IOS-2P-BUDCL145,VID_VAR_10_FAMILIA_DFCY_22_NET_BDAON-FA-FAM-NA-1002,23854176284800572,JBP RACCOON,,,6,,"287,0409","495,1219","1369,2847",4,4,5,7,6,21
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_BUD_AONBUDREGULAR_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-2P-CSD-AQS,23854176156840572,23854176284750572,SOC_FBI_2P_NQNP_BNTNAT_OTHERR_OTHERR_CPM_IOS-2P-BUDCL145,VID_VAR_10_REGULAR_DFCY_22_NET_BDAON-FA-REG-NA-1001,23854176284780572,JBP RACCOON,,,2,,,,"466,4711",,,,,2,5
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_BUD_AONBUDREGULAR_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-2P-CSD-AQS,23854176156840572,23854176284750572,SOC_FBI_2P_NQNP_BNTNAT_OTHERR_OTHERR_CPM_IOS-2P-BUDCL145,BNR_VAR_STA_REGULAR_DFCY_22_NET_BDAON-FA-REG-NA-1001,23854176284790572,JBP RACCOON,,,3,,"39,39","200,6405","200,6405",1,1,2,2,2,2
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_BUD_AONBUDREGULAR_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-2P-CSD-AQS,23854176156840572,23854176157100572,SOC_FBI_2P_NQNP_BNTNAT_OTHERR_OTHERR_CPM_IOS-2P-BUDCL6,VID_VAR_10_FAMILIA_DFCY_20_NET_BDAON-FA-FAM-NA-1002,23854176156850572,JBP RACCOON,,,14,,"1503,4516","1928,6129","2004,7535",6,11,8,14,10,16
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_BUD_AONBUDREGULAR_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-2P-CSD-AQS,23854176156840572,23854176157100572,SOC_FBI_2P_NQNP_BNTNAT_OTHERR_OTHERR_CPM_IOS-2P-BUDCL6,BNR_VAR_STA_REGULAR_DFCY_20_NET_BDAON-FA-REG-NA-1001,23854176156830572,JBP RACCOON,,,,,"45,0001","98,3702","205,4705",1,1,2,2,2,5
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_BUD_AONBUDREGULAR_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-2P-CSD-AQS,23854176156840572,23854176157100572,SOC_FBI_2P_NQNP_BNTNAT_OTHERR_OTHERR_CPM_IOS-2P-BUDCL6,VID_VAR_10_REGULAR_DFCY_20_NET_BDAON-FA-REG-NA-1001,23854176156860572,JBP RACCOON,,,1,,,,,,,,,,
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_BUD_AONBUDREGULAR_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-2P-CSD-AQS,23854176156840572,23854176157100572,SOC_FBI_2P_NQNP_BNTNAT_OTHERR_OTHERR_CPM_IOS-2P-BUDCL6,BNR_VAR_STA_FAMILIA_DFCY_20_NET_BDAON-FA-FAM-NA-1002,23854176156900572,JBP RACCOON,,,1,,"258,9105","302,2106","480,581",2,4,2,5,2,7
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_BUD_AONBUDREGULAR_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-2P-CSD-AQS,23854176156840572,23854176157080572,SOC_FBI_2P_NQNP_BNTNAT_OTHERR_OTHERR_CPM_AND-2P-BUDCL7,BNR_VAR_STA_FAMILIA_DFCY_19_NET_BDAON-FA-FAM-NA-1002,23854176156870572,JBP RACCOON,,,7,,"28,8301","766,2914","1081,3224",1,1,4,6,6,11
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_BUD_AONBUDREGULAR_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-2P-CSD-AQS,23854176156840572,23854176157080572,SOC_FBI_2P_NQNP_BNTNAT_OTHERR_OTHERR_CPM_AND-2P-BUDCL7,BNR_VAR_STA_REGULAR_DFCY_19_NET_BDAON-FA-REG-NA-1001,23854176156880572,JBP RACCOON,,,9,,,,,,,,,,
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_BUD_AONBUDREGULAR_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-2P-CSD-AQS,23854176156840572,23854176157080572,SOC_FBI_2P_NQNP_BNTNAT_OTHERR_OTHERR_CPM_AND-2P-BUDCL7,VID_VAR_10_FAMILIA_DFCY_19_NET_BDAON-FA-FAM-NA-1002,23854176156890572,JBP RACCOON,,,11,,"1710,7011","1911,002","3171,6672",6,10,8,14,13,34
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_BUD_AONBUDREGULAR_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-2P-CSD-AQS,23854176156840572,23854176157080572,SOC_FBI_2P_NQNP_BNTNAT_OTHERR_OTHERR_CPM_AND-2P-BUDCL7,VID_VAR_10_REGULAR_DFCY_19_NET_BDAON-FA-REG-NA-1001,23854176156920572,JBP RACCOON,,,4,,"204,0906","402,9706","620,9813",3,3,4,5,5,10
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_BRA_OCASIOES_NA_NON_ACQ_RAC_BFRACZE-FBI-3CO-2P-CSD-AQS,23854168529350488,23854168529370488,SOC_FBI_2P_NQNP_BNTNAT_OTHERR_OTHERR_CPM_AMP2P-FB059,BNR_VAR_STA_FUTLINHA4_DFCY_30_NET_BRFU-LBDM-INT-NA-1001,23854168529360488,JBP RACCOON,,,6,,,"103,1103","131,0205",,,2,2,2,3
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_BRA_OCASIOES_NA_NON_ACQ_RAC_BFRACZE-FBI-3CO-2P-CSD-AQS,23854168529350488,23854168529370488,SOC_FBI_2P_NQNP_BNTNAT_OTHERR_OTHERR_CPM_AMP2P-FB059,BNR_VAR_STA_FUTLINHA1_DFCY_102_NET_BRFU-FA-FA-INT-NA,23854169605560488,JBP RACCOON,,,26,,,"1692,4025","2881,9863",,,5,15,8,29
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_BRA_OCASIOES_NA_NON_ACQ_RAC_BFRACZE-FBI-3CO-2P-CSD-AQS,23854168529350488,23854168529370488,SOC_FBI_2P_NQNP_BNTNAT_OTHERR_OTHERR_CPM_AMP2P-FB059,BNR_VAR_STA_TESTEA_DFCY_30_NET_BFBDM-FA-NA-ATZ-1001,23854169721370488,JBP RACCOON,,,17,,,"94,5401","407,6018",,,,1,1,9
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_BRA_AON_NA_NON_ACQ_RAC_BFRACZE-FBI-3CO-2P-CSD-AQS,23854168529350488,23854168529370488,SOC_FBI_2P_NQNP_BNTNAT_OTHERR_OTHERR_CPM_NA-CSD-AMP2P-FB059,BNR_VAR_STA_FUTLINHA4_DFCY_30_NET_BRFU-LBDM-INT-NA-1001,23854168529360488,JBP RACCOON,,,,,"140,8612","209,2017","209,2017",3,3,3,5,3,5
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_BRA_AON_NA_NON_ACQ_RAC_BFRACZE-FBI-3CO-2P-CSD-AQS,23854168529350488,23854168529370488,SOC_FBI_2P_NQNP_BNTNAT_OTHERR_OTHERR_CPM_NA-CSD-AMP2P-FB059,BNR_VAR_STA_FUTLINHA1_DFCY_102_NET_BRFU-FA-FA-INT-NA,23854169605560488,JBP RACCOON,,,,,"1635,9819","1754,0321","1754,0321",8,11,9,12,9,12
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_BRA_AON_NA_NON_ACQ_RAC_BFRACZE-FBI-3CO-2P-CSD-AQS,23854168529350488,23854168529370488,SOC_FBI_2P_NQNP_BNTNAT_OTHERR_OTHERR_CPM_NA-CSD-AMP2P-FB059,BNR_VAR_STA_TESTEA_DFCY_30_NET_BFBDM-FA-NA-ATZ-1001,23854169721370488,JBP RACCOON,,,,,"1582,4634","1724,1737","1724,1737",8,15,9,17,9,17
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_SPA_AON_NA_NON_RMK_RAC_BFRACZE-FBI-CONV-1PZE-CSD-RET,23854121824240158,23854121824350158,SOC_FBI_1P_QNP_BNTNAT_RTG_RTG_CPM_CDPCA-AND-1PZE-SPACL13,BNR_VAR_STA_TALN_DFCY_1_NET_SPAON-LN-INT-PR-1003,23854423743050158,JBP RACCOON,,,1,,,,,,,,,,
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_STL_ALWAYSONQ1_NA_NON_ACQ_RAC_BFRACZE-FBI-3CO-2P-CSD-AQS,23854111855900486,23854111855880486,SOC_FBI_2P_NQNP_BNTNAT_OTHERR_OTHERR_CPM_NA-CSD-AMP2P-FB059,VID_VAR_15_TESTEB_DFCY_29_NET_STAMI-LT-INT-NA-1006,23854114854370486,JBP RACCOON,,,2,,"178,7415","207,9017","774,2154",4,4,5,5,10,18
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_STL_ALWAYSONQ1_NA_NON_ACQ_RAC_BFRACZE-FBI-3CO-2P-CSD-AQS,23854111855900486,23854111855880486,SOC_FBI_2P_NQNP_BNTNAT_OTHERR_OTHERR_CPM_NA-CSD-AMP2P-FB059,BNR_VAR_STA_TESTEA_DFCY_29_NET_STAMI-LT-INT-NA-1001,23854111855890486,JBP RACCOON,,,2,,"54,5003","54,5003","54,5003",2,2,2,2,2,2
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_STL_ALWAYSONQ1_NA_NON_ACQ_RAC_BFRACZE-FBI-3CO-2P-CSD-AQS,23854111855900486,23854111855880486,SOC_FBI_2P_NQNP_BNTNAT_OTHERR_OTHERR_CPM_NA-CSD-AMP2P-FB059,BNR_VAR_STA_TESTEB_DFCY_29_NET_STAMI-LT-INT-NA-1002,23854114552140486,JBP RACCOON,,,4,,"161,8708","311,7612","816,0931",2,3,3,4,5,10
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_COR_SUNBREW_NA_NON_RMK_RAC_BFRACZE-FBI-CONV-1PZE-CSD-RET,23854105707580471,23854105709250471,SOC_FBI_1P_QNP_BNTNAT_ABIBD_ABIBD_CPM_AND-1PZEPLX-FB006,IMG_VAR_STA_IMGTB_DFCY_1_NET_COCSU-LN-ZRAL-NA-1002,23854106831770471,JBP RACCOON,,,1,,"230,5014","437,5726","1437,7166",5,6,7,12,8,26
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_COR_SUNBREW_NA_NON_RMK_RAC_BFRACZE-FBI-CONV-1PZE-CSD-RET,23854105707580471,23854105709250471,SOC_FBI_1P_QNP_BNTNAT_ABIBD_ABIBD_CPM_AND-1PZEPLX-FB006,VID_VAR_10_VIDTB_DFCY_2_NET_COCSU-LN-ZRAL-NA-1002,23854106798790471,JBP RACCOON,,,,,"37,1701","37,1701","113,1404",1,1,1,1,2,3
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_COR_SUNBREW_NA_NON_RMK_RAC_BFRACZE-FBI-CONV-1PZE-CSD-RET,23854105707580471,23854105709250471,SOC_FBI_1P_QNP_BNTNAT_ABIBD_ABIBD_CPM_AND-1PZEPLX-FB006,IMG_VAR_STA_IMGTA_DFCY_1_NET_COCSU-LN-ZRAL-NA-1001,23854106810530471,JBP RACCOON,,,3,,"456,3427","1245,056","3115,6336",9,12,16,30,20,64
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_COR_SUNBREW_NA_NON_RMK_RAC_BFRACZE-FBI-CONV-1PZE-CSD-RET,23854105707580471,23854105709250471,SOC_FBI_1P_QNP_BNTNAT_ABIBD_ABIBD_CPM_AND-1PZEPLX-FB006,VID_VAR_10_VIDTA_DFCY_2_NET_COCSU-LN-ZRAL-NA-1001,23854106691990471,JBP RACCOON,,,,,"106,6308","106,6308","106,6308",2,2,2,2,2,2
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_COR_SUNBREW_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-3P-CSD-AQS,23854105707560471,23854105709010471,SOC_FBI_3PT_NQNP_BNTNAT_OTHERR_OTHERR_CPM_AND-TAIL3LL-FB005,VID_VAR_10_VIDTA_DFCY_34_NET_COCSU-LN-ZRAL-NA-1001,23854107045780471,JBP RACCOON,,,1,,,,,,,,,,
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_COR_SUNBREW_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-1LL-CSD-AQS,23854105707570471,23854105708860471,SOC_FBI_1LL_QNP_BNTNAT_ABIBD_ABIBD_CPM_IOS-1LL-CORCL164,VID_VAR_10_VIDTB_DFCY_16_NET_COCSU-LN-ZRAL-NA-1002,23854107052190471,JBP RACCOON,,,1,,,,,,,,,,
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_COR_SUNBREW_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-1LL-CSD-AQS,23854105707570471,23854105708860471,SOC_FBI_1LL_QNP_BNTNAT_ABIBD_ABIBD_CPM_IOS-1LL-CORCL164,IMG_VAR_STA_IMGTB_DFCY_15_NET_COCSU-LN-ZRAL-NA-1002,23854107052180471,JBP RACCOON,,,,,"207,5002","207,5002","783,1007",1,2,1,2,1,7
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_COR_SUNBREW_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-1LL-CSD-AQS,23854105707570471,23854105708860471,SOC_FBI_1LL_QNP_BNTNAT_ABIBD_ABIBD_CPM_IOS-1LL-CORCL164,IMG_VAR_STA_IMGTA_DFCY_15_NET_COCSU-LN-ZRAL-NA-1001,23854107052170471,JBP RACCOON,,,2,,"144,2808","993,3123","1164,7132",2,2,5,6,7,10
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_COR_SUNBREW_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-1LL-CSD-AQS,23854105707570471,23854105708860471,SOC_FBI_1LL_QNP_BNTNAT_ABIBD_ABIBD_CPM_IOS-1LL-CORCL164,VID_VAR_10_VIDTA_DFCY_16_NET_COCSU-LN-ZRAL-NA-1001,23854107052160471,JBP RACCOON,,,,,,"75,3905","181,9009",,,1,1,1,3
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_COR_SUNBREW_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-1LL-CSD-AQS,23854105707570471,23854105708630471,SOC_FBI_1LL_QNP_BNTNAT_ABIBD_ABIBD_CPM_AND-1LL-CORCL163,IMG_VAR_STA_IMGTB_DFCY_13_NET_COCSU-LN-ZRAL-NA-1002,23854107045900471,JBP RACCOON,,,,,,"47,3405","75,2406",,,1,1,1,2
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_COR_SUNBREW_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-1LL-CSD-AQS,23854105707570471,23854105708630471,SOC_FBI_1LL_QNP_BNTNAT_ABIBD_ABIBD_CPM_AND-1LL-CORCL163,IMG_VAR_STA_IMGTA_DFCY_13_NET_COCSU-LN-ZRAL-NA-1001,23854107045870471,JBP RACCOON,,,,,"74,9704","74,9704","74,9704",1,1,1,1,1,1
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_COR_SUNBREW_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-1P-CSD-AQS,23854105707540471,23854105708190471,SOC_FBI_1P_QNP_BNTNAT_ABIBD_ABIBD_CPM_AND-1P-CORCL89,VID_VAR_10_VIDTB_DFCY_10_NET_COCSU-LN-ZRAL-NA-1002,23854107045840471,JBP RACCOON,,,,,,"29,33","29,33",,,1,1,1,1
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_COR_SUNBREW_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-1P-CSD-AQS,23854105707540471,23854105708190471,SOC_FBI_1P_QNP_BNTNAT_ABIBD_ABIBD_CPM_AND-1P-CORCL89,VID_VAR_10_VIDTA_DFCY_10_NET_COCSU-LN-ZRAL-NA-1001,23854107045860471,JBP RACCOON,,,1,,"80,8507","80,8507","80,8507",1,2,1,2,1,2
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_COR_SUNBREW_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-1P-CSD-AQS,23854105707540471,23854105708190471,SOC_FBI_1P_QNP_BNTNAT_ABIBD_ABIBD_CPM_AND-1P-CORCL89,IMG_VAR_STA_IMGTA_DFCY_9_NET_COCSU-LN-ZRAL-NA-1001,23854107045830471,JBP RACCOON,,,1,,,"39,4904","533,4811",,,1,1,1,4
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_COR_SUNBREW_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-1P-CSD-AQS,23854105707540471,23854105708120471,SOC_FBI_1P_QNP_BNTNAT_ABIBD_ABIBD_CPM_IOS-1P-CORCL162,IMG_VAR_STA_IMGTA_DFCY_11_NET_COCSU-LN-ZRAL-NA-1001,23854107052270471,JBP RACCOON,,,,,,"205,3901","205,3901",,,1,1,1,1
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_COR_SUNBREW_NA_NON_RMK_RAC_BFRACZE-FBI-CONV-1PZE-CSD-RET,23854105707580471,23854105707550471,SOC_FBI_1P_QNP_BNTNAT_ABIBD_ABIBD_CPM_IOS-1PZEPLX-FB006,VID_VAR_10_VIDTB_DFCY_4_NET_COCSU-LN-ZRAL-NA-1002,23854107001890471,JBP RACCOON,,,,,,"101,8602","101,8602",,,1,1,1,1
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_COR_SUNBREW_NA_NON_RMK_RAC_BFRACZE-FBI-CONV-1PZE-CSD-RET,23854105707580471,23854105707550471,SOC_FBI_1P_QNP_BNTNAT_ABIBD_ABIBD_CPM_IOS-1PZEPLX-FB006,IMG_VAR_STA_IMGTB_DFCY_3_NET_COCSU-LN-ZRAL-NA-1002,23854107008910471,JBP RACCOON,,,,,"39,7401","229,2504","229,2504",1,1,1,4,1,4
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_COR_SUNBREW_NA_NON_RMK_RAC_BFRACZE-FBI-CONV-1PZE-CSD-RET,23854105707580471,23854105707550471,SOC_FBI_1P_QNP_BNTNAT_ABIBD_ABIBD_CPM_IOS-1PZEPLX-FB006,IMG_VAR_STA_IMGTA_DFCY_3_NET_COCSU-LN-ZRAL-NA-1001,23854107004900471,JBP RACCOON,,,1,,"99,5409","226,6219","560,6836",2,2,5,5,6,11
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_SKO_AONRGB_NA_NON_ACQ_RAC_BFRACZE-FBI-3CO-2P-CSD-AQS,23854099101370383,23854099101380383,SOC_FBI_2P_NQNP_BNTNAT_OTHERR_OTHERR_CPM_NA-CSD-AMP2P-FB059,IMG_VAR_STA_VERTICAL_DFCY_1_NET_SKAON-300-INT-NA-1001,23854099101360383,JBP RACCOON,,,1,,,,,,,,,,
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_SKO_AONRGB_NA_NON_ACQ_RAC_BFRACZE-FBI-3CO-2P-CSD-AQS,23854099101370383,23854099101380383,SOC_FBI_2P_NQNP_BNTNAT_OTHERR_OTHERR_CPM_NA-CSD-AMP2P-FB059,IMG_VAR_STA_DIAGONAL_DFCY_2_NET_SKAON-300-INT-NA-1002,23854099927040383,JBP RACCOON,,,1,,"1089,5909","1089,5909","1089,5909",1,5,1,5,1,5
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_BRA_CHOPPEMLATA_NA_NON_RMK_RAC_BFRACZE-FBI-CONV-1P-CSD-RET,23854060686430488,23854064991500488,SOC_FBI_1P_QNP_BNTNAT_RTG_RTG_CPM_NA-NA-AND-1PZE-BRACL151,BNR_VAR_STA_TESTEA_DFCY_1_NET_BRCHL-LT-INT-NA-1001,23854064991510488,JBP RACCOON,,,2,,"143,0108","311,0215","684,5832",3,3,5,7,7,13
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_BRA_CHOPPEMLATA_NA_NON_RMK_RAC_BFRACZE-FBI-CONV-1P-CSD-RET,23854060686430488,23854064991500488,SOC_FBI_1P_QNP_BNTNAT_RTG_RTG_CPM_NA-NA-AND-1PZE-BRACL151,BNR_VAR_STA_TESTEB_DFCY_1_NET_BRCHL-LT-INT-NA-1002,23854064991520488,JBP RACCOON,,,2,,,"29,33","176,0006",,,1,1,1,4
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_BEK_AONQ1_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-3P-CSD-AQS,23854054940810429,23854054940800429,SOC_FBI_3PT_NQNP_BNTNAT_OTHERR_OTHERR_CPM_AND-TAIL3P-FB010,BNR_VAR_STA_AMARGO_DFCY_50_NET_NA-LT-NA-NA-1005,23854054940870429,JBP RACCOON,,,1,,,,,,,,,,
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_SKO_AONRGB_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-1P-CSD-AQS,23852862443380383,23854033287430383,SOC_FBI_1P_QNP_BNTNAT_ABIBD_ABIBD_CPM_CDPCA-IOS-1PCDP-FB155,IMG_VAR_STA_TESTEACTANOVO_DFCY_1_NET_SKRGB-300-INT-NA-1001,23854349816790383,JBP RACCOON,,,10,,"5664,3528","5896,5837","5994,5739",7,32,7,36,8,37
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_SKO_AONRGB_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-1P-CSD-AQS,23852862443380383,23854033287430383,SOC_FBI_1P_QNP_BNTNAT_ABIBD_ABIBD_CPM_CDPCA-IOS-1PCDP-FB155,IMG_VAR_STA_TESTEBCTAPADRAO_DFCY_1_NET_SKRGB-300-INT-NA-1002,23854349816780383,JBP RACCOON,,,1,,,,,,,,,,
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_SKO_AONRGB_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-1P-CSD-AQS,23852862443380383,23854033047290383,SOC_FBI_1P_QNP_BNTNAT_ABIBD_ABIBD_CPM_CDPCA-AND-1PCDP-FB155,IMG_VAR_STA_TESTEBCTAPADRAO_DFCY_1_NET_SKRGB-300-INT-NA-1002,23854349517190383,JBP RACCOON,,,5,,"234,5413","539,5922","803,1234",4,4,6,9,8,13
